username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
fernandocgo;10/01/2011 16:58;0;0;@vertiseguros Enhorabuena!! parece que la web está a pleno rendimiento.;;@vertiseguros;;2,44952E+16;https://twitter.com/fernandocgo/status/24495231386783744
vertiseguros;10/01/2011 18:20;0;0;@CarlosFdez gracias por el RT, nos alegramos de que te guste.;;@CarlosFdez;;2,45159E+16;https://twitter.com/vertiseguros/status/24515883871240193
CarlosFdez;10/01/2011 18:33;0;0;@vertiseguros Estáis haciendo un gran trabajo ;;;;;
NormanCastro;10/01/2011 18:41;0;0;@vertiseguros El calculador de precio en el navegador chrome no funcionan bien los listados (combos) anidados;;@vertiseguros;;2,45212E+16;https://twitter.com/NormanCastro/status/24521158548262912
jopyme;10/01/2011 20:21;0;0;Informándome sobre los seguros Verti ,la nueva filiar de #Mapfre .Para empezar veo q pagaría justo la mitad d lo q pago ahora!alguien sabe +?;;;#Mapfre;2,45464E+16;https://twitter.com/jopyme/status/24546362242633728
IreneGarciaSaez;10/01/2011 23:17;2;0;Nace Verti , espectacular lanzamiento! www. verti .com @vertiseguros may the force be with you!;;@vertiseguros;;2,45907E+16;https://twitter.com/IreneGarciaSaez/status/24590711596777472
jprietom;11/01/2011 7:56;0;0;Qué os parece la nueva web de verti .com? Una compañía de seguros diferente! ;;;;;
vertiseguros;11/01/2011 9:26;0;0;@IreneGarciaSaez gracias por los ánimos!!;;@IreneGarciaSaez;;2,4744E+16;https://twitter.com/vertiseguros/status/24743975277559808
vertiseguros;11/01/2011 9:27;0;0;@NormanCastro gracias por el aviso, lo pasamos a nuestros compañeros para que lo revisen.;;@NormanCastro;;2,47442E+16;https://twitter.com/vertiseguros/status/24744231683756032
Cruz_news;11/01/2011 11:03;0;0;@vertiseguros Hola, bienvenidos. ¿Me podéis pasar un contacto de vuestro departamento de prensa?;;@vertiseguros;;2,47683E+16;https://twitter.com/Cruz_news/status/24768322058846208
vertiseguros;11/01/2011 11:05;1;0;¿¿Preguntas y dudas?? http://bit.ly/gaAkm3 ... quizás tengas la respuesta y sino puedes usar nuestro teléfono de atención.;;;;2,47688E+16;https://twitter.com/vertiseguros/status/24768812461072384
vertiseguros;11/01/2011 13:38;0;0;@Cruz_news no tenemos un departamento específico de prensa. En la web tienes la info sobre nosotros, nuestro enfoque y ventajas.;;@Cruz_news;;2,48073E+16;https://twitter.com/vertiseguros/status/24807264154030080
vertiseguros;11/01/2011 16:51;1;0;Seguimos muy liados tras nuestro lanzamiento de ayer, siempre quedan flecos y cosas, pero con muchas ganas!!;;;;2,4856E+16;https://twitter.com/vertiseguros/status/24856010371891200
vertiseguros;11/01/2011 18:47;1;0;Ay ay la que estamos preparando en nuestro Facebook, http://www.facebook.com/ vertiseguros en cuanto esté os avisamos, pero será pronto.;;;;2,48851E+16;https://twitter.com/vertiseguros/status/24885124415889408
InsareInsurance;12/01/2011 12:40;1;0;Damos la bienvenida a nuestro TL a @vertiseguros y en twitter! ;;;;;
vertiseguros;12/01/2011 12:41;1;0;Acabamos de nacer, pero contamos con vosotros, si tienes alguna sugerencia para nuestra web estaremos encantados de escucharla.;;;;2,51555E+16;https://twitter.com/vertiseguros/status/25155471023276032
vertiseguros;12/01/2011 12:53;0;0;@InsareInsurance gracias por la bienvenida, vamos a ir aprendiendo como va twitter con vuestra ayuda.;;@InsareInsurance;;2,51585E+16;https://twitter.com/vertiseguros/status/25158494332133377
agungrio;12/01/2011 18:59;0;0;hoam abis manis sepah di buang wkwk RT @vertikals : mantan? kapan jadian ? hahahahahaRT @agungrio : wkwkwkwkwk, mantan lo noh wkwkwk RT @verti;;@vertikals @agungrio @verti;;2,52506E+16;https://twitter.com/agungrio/status/25250603290591232
IvanBernaez;12/01/2011 20:12;0;0;@vertiseguros En esta página web os mencionan :-) http://goo.gl/m6qO0;;@vertiseguros;;2,52689E+16;https://twitter.com/IvanBernaez/status/25268941437804545
vertiseguros;12/01/2011 20:28;0;0;@IBC84 Gracias por el aviso! Nos lo apuntamos.;;@IBC84;;2,5273E+16;https://twitter.com/vertiseguros/status/25272981269778432
Barbara_Bravo;12/01/2011 21:21;0;0;Mapfre lanza Verti : su nueva marca de seguros a distancia http://bit.ly/eINiQD;;;;2,52863E+16;https://twitter.com/Barbara_Bravo/status/25286343819005952
vertiseguros;13/01/2011 13:21;0;0;¿Qué aun no te has enterado de quienes somos y que hacemos? Pero bueno!! ... si lo tienes todo aquí http://bit.ly/e8s3bt;;;;2,55279E+16;https://twitter.com/vertiseguros/status/25527907824705536
vertiseguros;13/01/2011 14:29;0;0;Os damos la bienvenida a los nuevos seguidores de estos días, gracias por seguirnos, os vamos devolviendo el follow.;;;;2,5545E+16;https://twitter.com/vertiseguros/status/25544963886419969
RomanMestre;13/01/2011 14:44;0;0;ídem “ @vertiseguros : Os damos la bienvenida a los nuevos seguidores de estos días, gracias por seguirnos, os vamos devolviendo el follow.”;;@vertiseguros;;2,55486E+16;https://twitter.com/RomanMestre/status/25548638230945793
InsareInsurance;13/01/2011 15:06;0;0;@vertiseguros Thx! Creo que aprenderemos todos de todos! ;;;;;
Vertikals;13/01/2011 18:11;0;0;gimane tong udah keluar koin nya ? RT @ninjaRyuk: wetz jan salah mbaksist, motor ane kan dewa, bisa beranak, jadi kaya dah awakRT @verti ...;;@ninjaRyuk @verti;;2,56008E+16;https://twitter.com/Vertikals/status/25600775572946944
072AvialCDMX;14/01/2011 2:28;0;0;Alternativas: Av. División del Norte, Av. universidad o bién Av. Dr. José María Verti;;;;2,5726E+16;https://twitter.com/072AvialCDMX/status/25726009399582720
vertiseguros;14/01/2011 9:38;0;0;Nuestro primer viernes online... eso merece alguna celebración cuando terminemos hoy!!;;;;2,58342E+16;https://twitter.com/vertiseguros/status/25834184849227776
InsareInsurance;14/01/2011 11:48;0;0;@vertiseguros Felicidades por esta primera semanita! ;;;;;
vertiseguros;14/01/2011 15:04;0;0;@InsareInsurance gracias por ese #FF nos hace mucha ilusión.;;@InsareInsurance;#FF;2,59161E+16;https://twitter.com/vertiseguros/status/25916080388050944
CarlosFdez;16/01/2011 19:31;1;0;Empezamos el año con el lanzamiento de Verti Seguros por parte de MAPFRE, luego la Mutua Madrileña compra ADESLAS, ¿qué será lo siguiente?;;;;2,67082E+16;https://twitter.com/CarlosFdez/status/26708190859108353
