username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
soylaCoqui|2014-10-06 11:56|0|1|"@EL_Vertiginoso gracias verti !!! Buen arranque d semanita para vos tb!!"||@EL_Vertiginoso||"519063740755746817"|https://twitter.com/soylaCoqui/status/519063740755746817
juan_03_|2014-10-03 16:35|0|1|"@Berto_iniesta gracias verti . Claro tio"||@Berto_iniesta||"518046693418598400"|https://twitter.com/juan_03_/status/518046693418598400
marinariesgo|2014-10-03 09:08|1|0|"@nosoyberti muchas gracias verti !! Hay que ver eh un beso enorme y cuidame a la pesadilla !!"||@nosoyberti||"517934301749739521"|https://twitter.com/marinariesgo/status/517934301749739521
clmc1181|2014-09-23 05:50|0|0|"Que maestro con el gracias como me di verti !!!!!! muho jajaja"||||"514260502361690112"|https://twitter.com/clmc1181/status/514260502361690112
reporteroflores|2014-09-17 04:31|1|0|"NO PUEDO DEJAR DE DARLES LAS GRACIAS .. A TODOS LOS LECTORES QUE REACCIONARON A TRAVÉS DE LA INFORMACIÓN QUE VERTÍ ... http:// fb.me/2JH3DHKOA"||||"512066339071356928"|https://twitter.com/reporteroflores/status/512066339071356928
vertiseguros|2014-09-16 11:10|0|0|"@Angela_Quiles Hola Ángela, ante cualquier siniestro debes llevar tu coche a Talleres Verti . Muchas gracias ."||@Angela_Quiles||"511804190021414912"|https://twitter.com/vertiseguros/status/511804190021414912
siento75|2014-09-10 12:04|0|1|"@EL_Vertiginoso gracias , Verti . Besotes"||@EL_Vertiginoso||"509643448807616512"|https://twitter.com/siento75/status/509643448807616512
lacamaradequito|2014-09-09 18:31|0|0|"Indumadera pone a su disposición una gama de productos gracias a su proveedor Verti Floor @Prnewsecuador . Conózcalo pic.twitter.com/W1EJEeeajr"||@Prnewsecuador||"509378453637193728"|https://twitter.com/lacamaradequito/status/509378453637193728
Truslimaniaca|2014-09-05 20:42|0|1|"Eres mas guapa que la promocion de verti #gracias"|||#gracias|"507962053504819200"|https://twitter.com/Truslimaniaca/status/507962053504819200
SashaDixit|2014-09-01 13:57|0|1|"@EL_Vertiginoso gracias Verti . .jelouu!"||@EL_Vertiginoso||"506410618594013184"|https://twitter.com/SashaDixit/status/506410618594013184
juansolocomico|2014-08-31 22:56|0|1|"¿A alguien le hacen gracia los anuncios de seguros Verti ? ¿Esos de los cuentos? Pues que se lo haga mirar"||||"506183764339601409"|https://twitter.com/juansolocomico/status/506183764339601409
RodrigoFerritti|2014-08-31 05:15|1|0|"ni da gracia tu sarcasmo Verti"||||"505916710491553792"|https://twitter.com/RodrigoFerritti/status/505916710491553792
siento75|2014-08-29 16:41|0|1|"@EL_Vertiginoso gracias , Verti ... tiene unos meses esa foto."||@EL_Vertiginoso||"505364673001422848"|https://twitter.com/siento75/status/505364673001422848
soylaCoqui|2014-08-29 15:03|1|1|"@EL_Vertiginoso gracias verti !!! igual para usteddd... feliz viernes!!1"||@EL_Vertiginoso||"505340063308595202"|https://twitter.com/soylaCoqui/status/505340063308595202
RodrigoFerritti|2014-08-28 04:35|0|0|"era chino, ya lo correji verti gracias igual"||||"504819627269308416"|https://twitter.com/RodrigoFerritti/status/504819627269308416
minisilvina2|2014-08-20 13:05|0|1|"@EL_Vertiginoso Hola verti .... GRACIAS ! Que lindo saludito para arrancar el dia...que tengas un Herrrrmoso dia amigo...Besoss y Solcito"||@EL_Vertiginoso||"502048832868614144"|https://twitter.com/minisilvina2/status/502048832868614144
joseluis2212|2014-08-14 13:05|3|0|"@LaGALERIA_ @vertiseguros Creía que Vertí era una aseguradora de confianza. Gracias por la información , tomare medidas."||@LaGALERIA_ @vertiseguros||"499874382886739968"|https://twitter.com/joseluis2212/status/499874382886739968
mamuliona|2014-08-11 11:57|0|1|"@EL_Vertiginoso Gracias , Verti ! Lo mismo para vos :))"||@EL_Vertiginoso||"498770223781384192"|https://twitter.com/mamuliona/status/498770223781384192
gonortega8|2014-08-04 14:05|1|1|"@angelrodenas11 eres enorme angelin.Muchisimas gracias por todo, te quiero muchísimo pechugas tetas pesao mi verti gouuuuuuuuuuu"||@angelrodenas11||"496265747468148736"|https://twitter.com/gonortega8/status/496265747468148736
BATBSpain|2014-07-29 23:20|3|0|"Gracias a verti por confiar en Bella y Bestia #BATBS2Spain #BATB @cuatro @CW_Network @CBSTVStudios"||@cuatro @CW_Network @CBSTVStudios|#BATBS2Spain #BATB|"494230986432208898"|https://twitter.com/BATBSpain/status/494230986432208898
carlitoselleon|2014-07-24 06:11|0|0|"@Pamanqui PATY GRACIAS X LA COMPRESION, SE Q NO ES CORRECTO LOS TEXTOS Q VERTI HACIA TU PERSONA PERO LA VERDAD ES Q ERES UNA MUJER HERMOSA"||@Pamanqui||"492160130633723904"|https://twitter.com/carlitoselleon/status/492160130633723904
lagigixxx3|2014-07-13 21:31|0|0|"En mi cumple año me de vertí mucho con la familia... Muchas gracias a todos que me felicitaron y me… http:// instagram.com/p/qZy3HUKzV4/"||||"488405257181859840"|https://twitter.com/lagigixxx3/status/488405257181859840
Senior_Chango|2014-07-07 01:28|0|1|"@PizzeriaTonys Gracias . Ahí vertí uno, el tiempo de espera excesivo. Ah y no era martes, sino hubiera entendido la tardanza."||@PizzeriaTonys||"485928290750693376"|https://twitter.com/Senior_Chango/status/485928290750693376
paquito27|2014-07-02 20:25|0|0|"@Miguel_layun admiración señor x su amor ala camiseta y esas lagrimas que enseño en la derrota se van a con verti en miles alergias gracias"||@Miguel_layun||"484402466700541952"|https://twitter.com/paquito27/status/484402466700541952
bioamara|2014-06-27 19:11|0|0|"Alguien de mi TL tiene el seguro del coche con Verti ? Opiniones? Muchas gracias !"||||"482571827458629632"|https://twitter.com/bioamara/status/482571827458629632
karolperezA|2014-06-23 16:43|1|1|"@AylinFernandezz alaaaa como te pasass pero gracias :P jajaja TQbitch y pa guapa la promoción de Vertí"||@AylinFernandezz||"481085118837444609"|https://twitter.com/karolperezA/status/481085118837444609
SashaDixit|2014-06-22 16:04|1|1|"@EL_Vertiginoso gracias Verti . .holaaa buen día! . .descansando y mateando hasta que las velas no ardan. ..jajaaa."||@EL_Vertiginoso||"480712841088204801"|https://twitter.com/SashaDixit/status/480712841088204801
Dizziee21|2014-06-20 02:09|0|0|"@Verosimill Gracias verti hay que celebrar!"||@Verosimill||"479777946589462528"|https://twitter.com/Dizziee21/status/479777946589462528
MonaChitaEli|2014-06-17 15:13|0|1|"@EL_Vertiginoso Si estoy haciendo lo estoy disfrutando en la ofi jajaaja Gracias Verti ....!!!!"||@EL_Vertiginoso||"478888154238578688"|https://twitter.com/MonaChitaEli/status/478888154238578688
Mermaidnmanh0le|2014-06-14 00:08|0|0|"Y en ese último tweet vertí todos mis conocimientos sobre el fútbol, gracias ."||||"477573372524515328"|https://twitter.com/Mermaidnmanh0le/status/477573372524515328
SashaDixit|2014-06-13 12:49|0|1|"#FF @EL_Vertiginoso gracias Verti ! see..super rico...holaaa"||@EL_Vertiginoso|#FF|"477402455169597440"|https://twitter.com/SashaDixit/status/477402455169597440
soylaCoqui|2014-06-13 12:34|0|1|"@EL_Vertiginoso gracias Verti .. .pero nop...la gente venia con mucho sueño parece...je"||@EL_Vertiginoso||"477398706745274368"|https://twitter.com/soylaCoqui/status/477398706745274368
SashaDixit|2014-06-12 16:26|0|1|"@EL_Vertiginoso Holaa Verti gracias muy buen día!"||@EL_Vertiginoso||"477094674201841665"|https://twitter.com/SashaDixit/status/477094674201841665
Manuelalmona|2014-06-11 20:15|0|0|"Hola,os dejo mi código amigo de verti : 100232Y06340N Descuento 50 euros en vuestro seguro y 50 en el mio. Que os sea de utilidad… GRACIAS !"||||"476789869893922816"|https://twitter.com/Manuelalmona/status/476789869893922816
JuandeCalixe|2014-06-11 14:14|0|0|"Necesito un amigo con verti seguros @PlanAmigo gracias"||@PlanAmigo||"476698881955483649"|https://twitter.com/JuandeCalixe/status/476698881955483649
JuandeCalixe|2014-06-10 11:49|0|0|"Si alguien tiene un seguro del coche con verti decírmelo pliss gracias de antemano"||||"476300061044146176"|https://twitter.com/JuandeCalixe/status/476300061044146176
LiLindaLive|2014-06-09 23:40|0|1|"@EL_Vertiginoso Ya lo creo, pertenezco al mismo club. Gracias , Verti , beso"||@EL_Vertiginoso||"476116568087486464"|https://twitter.com/LiLindaLive/status/476116568087486464
SashaDixit|2014-06-08 14:57|0|1|"@EL_Vertiginoso Holaa Verti gracias muy buen día!"||@EL_Vertiginoso||"475622562198999040"|https://twitter.com/SashaDixit/status/475622562198999040
Manu_lk|2014-06-06 12:03|0|0|"Gracias #verti por acerme ahorrar 150€ en el seguro del coche!! #asisi"|||#verti #asisi|"474854084349288448"|https://twitter.com/Manu_lk/status/474854084349288448
abytuttifrutti|2014-06-04 19:02|0|0|"@A__moreno gracias por tu aportacion verti"||@A__moreno||"474234806973497346"|https://twitter.com/abytuttifrutti/status/474234806973497346
SashaDixit|2014-06-02 12:56|0|1|"@EL_Vertiginoso Holaa Verti gracias muy buen día!"||@EL_Vertiginoso||"473417760647938048"|https://twitter.com/SashaDixit/status/473417760647938048
SashaDixit|2014-06-01 17:21|1|1|"@EL_Vertiginoso gracias Verti ! ..jajaaa. .nuseee"||@EL_Vertiginoso||"473122152770994176"|https://twitter.com/SashaDixit/status/473122152770994176
siento75|2014-05-30 11:57|0|1|"@EL_Vertiginoso hola, Verti !!!! Excelente finde!!! Gracias !!!! #FF_Specialツ"||@EL_Vertiginoso|#FF_Special|"472315776041771008"|https://twitter.com/siento75/status/472315776041771008
siento75|2014-05-29 12:07|0|1|"@EL_Vertiginoso gracias , Verti !!!!! Igual para vos."||@EL_Vertiginoso||"471955909032546304"|https://twitter.com/siento75/status/471955909032546304
SashaDixit|2014-05-29 12:03|0|1|"@EL_Vertiginoso gracias Verti . .holaaa muy buen día! . .ya Jueves x suerte"||@EL_Vertiginoso||"471955033547083776"|https://twitter.com/SashaDixit/status/471955033547083776
anavarroadr|2014-05-22 01:32|0|0|"¿Qué tipo de anuncios atraen tu atención? — El anuncio de Verti y el de Kayak me hacen gracia . http:// ask.fm/a/aml8a2dh"||||"469259525196111873"|https://twitter.com/anavarroadr/status/469259525196111873
PatriciaPelayo|2014-05-20 09:48|0|0|"Ayer empezamos la semana de conciertos! Gracias a Cadena 100 y a Verti Seguros pudimos diafrutar de… http:// instagram.com/p/oNfiluoLWR/"||||"468659522286780416"|https://twitter.com/PatriciaPelayo/status/468659522286780416
bolarta|2014-05-18 22:11|0|1|"@EL_Vertiginoso jaja sos groso Verti ! Hoy pura fiaca, sillón y guitarra... Gracias y buen domingo para vos :)"||@EL_Vertiginoso||"468121693350002689"|https://twitter.com/bolarta/status/468121693350002689
BehGreen|2014-05-11 01:24|0|0|"Beh Greenpropone crear espacios verdes en tu entorno, hogar, trabajo, empresa, oficina,etc., esto lo logramos gracias a la jardinería verti -"||||"465271289049935873"|https://twitter.com/BehGreen/status/465271289049935873
Alex95Rios|2014-05-08 21:40|1|2|"La gracia que me hace el anuncio de "hermosa nose, pero guapa guapa la promoción de verti " JAJAJAJAJA"||||"464490116577492992"|https://twitter.com/Alex95Rios/status/464490116577492992
SashaDixit|2014-05-08 13:10|0|1|"@EL_Vertiginoso Holaa Verti gracias muy buen día!"||@EL_Vertiginoso||"464361640532914176"|https://twitter.com/SashaDixit/status/464361640532914176
siento75|2014-05-07 14:02|1|1|"@EL_Vertiginoso gracias , Verti . Igual para vos! Todo lo mejor. Besotes"||@EL_Vertiginoso||"464012425142890496"|https://twitter.com/siento75/status/464012425142890496
o_verti|2014-05-05 20:51|0|0|"@JALobeira Y hasta cuando me daras las gracias ?"||@JALobeira||"463390628760412160"|https://twitter.com/o_verti/status/463390628760412160
SashaDixit|2014-05-01 15:02|0|2|"@EL_Vertiginoso Holaa Verti gracias muy feliz día para vos! !"||@EL_Vertiginoso||"461853269418344448"|https://twitter.com/SashaDixit/status/461853269418344448
FacuAmestica|2014-04-24 23:30|1|0|"@FedeeBargas jajajajajajaj gracias bro, me hiciste emocionar :') vertí una lágrima"||@FedeeBargas||"459444403309129728"|https://twitter.com/FacuAmestica/status/459444403309129728
alenartw|2014-04-22 00:42|0|0|"Los anuncios de Verti son tontos, insulsos y absurdos (pero sin gracia ) #publicidad en #España #cadavezmejor"|||#publicidad #Espa #cadavezmejor|"458375313295429633"|https://twitter.com/alenartw/status/458375313295429633
FaaDeLeon|2014-04-20 22:06|0|0|"Feliz cumpleaños a la mejor verti de toditas Espero que tenga el mejor de los días, gracias por… http:// instagram.com/p/nBkIsMrsZj/"||||"457973583831371776"|https://twitter.com/FaaDeLeon/status/457973583831371776
Cuinski|2014-04-17 23:51|0|1|"El sentido y la gracia de los anuncios de Verti los inventó una piedra."||||"456912760904097793"|https://twitter.com/Cuinski/status/456912760904097793
SAKURAUCHlRIKO|2014-04-15 21:54|0|1|"me hacen mucha gracia los anuncios de verti"||||"456158702832062464"|https://twitter.com/SAKURAUCHlRIKO/status/456158702832062464
Posadas2002|2014-04-11 20:12|0|5|"@EL_Vertiginoso @kokita2012 @milonguiss @carogelpi @juanoesco @cazadegafas @panter37 Gracias Verti , Juano! pasenlo arrrmmooossooo!!!"||@EL_Vertiginoso @kokita2012 @milonguiss @carogelpi @juanoesco @cazadegafas @panter37||"454683412662874112"|https://twitter.com/Posadas2002/status/454683412662874112
EstelaEstevezT|2014-04-11 09:17|0|0|"@RociRo_ Mutas gracias Rocío:) Esperu volver a verti esti veran! Un beishuu."||@RociRo_||"454518710662086656"|https://twitter.com/EstelaEstevezT/status/454518710662086656
Alfre_Ito|2014-04-04 14:58|1|1|"@SoTouchy75 Gracias Beia. Cariños. Todo por duplicado. JAJAJAJA. Verti ;-)"||@SoTouchy75||"452067719224250369"|https://twitter.com/Alfre_Ito/status/452067719224250369
ParaProvocar|2014-04-02 14:27|1|3|"El anuncio de Verti tiene gracia si te rayan el coche al tercer año y no al tercer mes."||||"451335112119300097"|https://twitter.com/ParaProvocar/status/451335112119300097
BlancaAgudoHdz|2014-04-01 07:27|0|1|"Me hace gracia que el tio que dobla a Gary Oldman haga los anuncios de Verti .com ... Yo me imagino a Gary Oldman grabando el anuncio"||||"450867103814660096"|https://twitter.com/BlancaAgudoHdz/status/450867103814660096
MINELLIATAYDE|2014-04-01 02:28|0|0|"Jurgen Klinsmann le dio las gracias a Martín Vázquez, su nuevo auxiliar es Verti Bogts, eso "es un gran bono", dijo el DT"||||"450791856033771520"|https://twitter.com/MINELLIATAYDE/status/450791856033771520
Lutealcala|2014-03-29 09:58|0|0|"#conciertoverti Gracias verti por las entradas. Nos lo pasamos genial y encima en zona vip. pic.twitter.com/3vDLUZDZxu"|||#conciertoverti|"449832866474917888"|https://twitter.com/Lutealcala/status/449832866474917888
AiresdeAcassuso|2014-03-28 11:58|0|1|"@EL_Vertiginoso Gracias Verti ! Igualmente, Besote"||@EL_Vertiginoso||"449500870552473600"|https://twitter.com/AiresdeAcassuso/status/449500870552473600
luciafigueroa32|2014-03-20 22:48|1|1|"@berta_celta Muchas gracias Verti ! Jajajaj Yo acabo de llegar de entrenar, asi que no hay problema....jajajaj, un besito gili"||@berta_celta||"446765168811581440"|https://twitter.com/luciafigueroa32/status/446765168811581440
Posadas2002|2014-03-20 14:19|0|0|"@EL_Vertiginoso @yosoyhebe @GirlyMoss que así sea para todos! Gracias Verti !!! y guardá la tapita...:)"||@EL_Vertiginoso @yosoyhebe @GirlyMoss||"446637069012860928"|https://twitter.com/Posadas2002/status/446637069012860928
VerticDH|2014-03-20 13:36|1|1|"@CanijoRedencion @jonnyRedencion ¡ Gracias por seguirnos! Cuando se os acaben, podéis venir a Verti 'C a probar las nuestras :) Feliz día."||@CanijoRedencion @jonnyRedencion||"446626341015027712"|https://twitter.com/VerticDH/status/446626341015027712
SabriZambrano|2014-03-13 18:18|0|0|"El dia en que Dani verti aparezca muerta va a ser gracias a todos los que la bardearon, criticaron y de mas. Ojala ella sea mas fuerte :)"||||"444160592375734272"|https://twitter.com/SabriZambrano/status/444160592375734272
MarcosGinel|2014-03-13 15:23|0|1|"@joaquin_pena @vertiseguros WoW! gracias por el aviso Joaquin! En casa estabamos estudiando cambiar el seguro a Verti ! A mirar otra opción!"||@joaquin_pena @vertiseguros||"444116563671920640"|https://twitter.com/MarcosGinel/status/444116563671920640
JuanjCabanillas|2014-03-08 20:31|1|0|"@ramonalfonso7 gracias amigo!! Una pena al menos puntuar, creo que al menos lo merecíamos Alegría verti @ramonalfonso7 @maripazartime"||@ramonalfonso7 @ramonalfonso7 @maripazartime||"442382064307142656"|https://twitter.com/JuanjCabanillas/status/442382064307142656
ReyMed_|2014-02-22 06:22|0|0|"me gusta tu forma de verti — de vestir? gracias . http:// ask.fm/a/aa2pkq8e"||||"437094966595420160"|https://twitter.com/ReyMed_/status/437094966595420160
jmoroes|2014-02-14 06:35|1|2|"Gracias a ti @Gwynethpaltrow @SBTF @Estherfrosa @solerany porque darnos una velada maravillosa catando esta verti ... pic.twitter.com/9OXcbofjEG"||@Gwynethpaltrow @SBTF @Estherfrosa @solerany||"434199261547597824"|https://twitter.com/jmoroes/status/434199261547597824
mcallus|2014-02-13 11:02|0|0|"Lo mismo cambio el seguro del coche, ¿alguien por aquí que tenga #verti me lo recomienda de manera positiva o negativa? #seguros Gracias #fb"|||#verti #seguros #fb|"433903875670933504"|https://twitter.com/mcallus/status/433903875670933504
r_f_t91|2014-02-13 00:01|0|0|". 102069A05476F= 50 llevártelo al contratar el seguro vertí . cualquier duda pónganse en contacto conmigo, gracias http://www. milanuncios.com/otros-motor/de scuento-verti-119113190.htm …"||||"433737627573829632"|https://twitter.com/r_f_t91/status/433737627573829632
BelarusiProject|2014-02-11 14:51|0|0|"El anuncio de verti me hace mucha gracia xD"||||"433236732763717632"|https://twitter.com/BelarusiProject/status/433236732763717632
LodComelloIta|2014-02-07 21:54|1|1|"@TiniStoessel tu en el concierto eras muy magnífica , yo mi soy emocionada a vertí y divertida gracias a ti te quiero mucho RT por favor"||@TiniStoessel||"431893767755661314"|https://twitter.com/LodComelloIta/status/431893767755661314
cristin66481217|2014-02-06 10:17|0|0|"@MAPFRE_Atiende verti o ne cambio de seguro porque no quiero perder mas tiempo, gracias (2/2)"||@MAPFRE_Atiende||"431355857998467073"|https://twitter.com/cristin66481217/status/431355857998467073
Eli723ewe|2014-02-04 22:19|0|0|"El anuncio de verti , sobre blancanieves xD que gracia xDD."||||"430812853642461184"|https://twitter.com/Eli723ewe/status/430812853642461184
vertiseguros|2014-02-03 15:53|0|1|"@capitantalega El Taller Verti más cercano a tu domicilio es Motor Rayde en C/ Juan José Bautista, 22 (su teléfono es 914721911). Gracias ."||@capitantalega||"430353439647088640"|https://twitter.com/vertiseguros/status/430353439647088640
Posadas2002|2014-02-03 14:51|0|1|"@EL_Vertiginoso Gracias !!! igualmente para vos querido Verti ! que la lluvia no nos impida ver...me tiene podrida! jaja! Abrazo! :)"||@EL_Vertiginoso||"430337672452661250"|https://twitter.com/Posadas2002/status/430337672452661250
badgalpili|2014-01-31 18:58|0|1|"@danielpmor pues a mí si que me hace gracia lo de Recuerdo... #vodafone #verti"||@danielpmor|#vodafone #verti|"429312714541117442"|https://twitter.com/badgalpili/status/429312714541117442
aimfri|2014-01-28 12:50|0|0|"pagame mis horas de trabajo VERTI !!!!!!: Que gracia os hace el problema de este hombre!!!!! http:// bit.ly/M92k4P #hogaraimfri"|||#hogaraimfri|"428132884772179968"|https://twitter.com/aimfri/status/428132884772179968
Sallustianus|2014-01-16 15:54|0|0|"#Seguros #Aseguradoras #coches #automóvil #PlanAmigos #Verti Ofrezco mi código de recomendación: 100997V05153M Aprovéchate de él. #Gracias !!"|||#Seguros #Aseguradoras #coches #autom #PlanAmigos #Verti #Gracias|"423830572478128128"|https://twitter.com/Sallustianus/status/423830572478128128
dm_danielm|2014-01-05 13:45|0|2|"@EL_Vertiginoso Mejorando Verti , gracias , mañana tengo turno nuevamente con el médico para comprobar la evolución. Abrazo"||@EL_Vertiginoso||"419811771604418560"|https://twitter.com/dm_danielm/status/419811771604418560
dm_danielm|2014-01-02 15:12|0|1|"@EL_Vertiginoso Gracias Verti , estoy bien son sólo rayones y limaduras, estaba duro el piso, jejeje"||@EL_Vertiginoso||"418746718142738433"|https://twitter.com/dm_danielm/status/418746718142738433
Albertoo_much|2013-12-11 17:49|0|0|"—Divertículo — Verti il culo —Ese chiste perdió la gracia en segunda vuelta. —Jo... :____("||||"410813507723358208"|https://twitter.com/Albertoo_much/status/410813507723358208
LoloBaffioni|2013-12-02 14:03|1|1|"@EL_Vertiginoso ah ah ah...ok...Buen dia Verti , gracias por el #codigotwiteril"||@EL_Vertiginoso|#codigotwiteril|"407495352174923776"|https://twitter.com/LoloBaffioni/status/407495352174923776
benitorius|2013-11-21 22:03|0|0|"@vertiseguros @CEJOTABE gracias por informar. Sólo planteábamos sí la recomendación de ser cautos en el #seguro es compartida por vertí ."||@vertiseguros @CEJOTABE|#seguro|"403629667007332352"|https://twitter.com/benitorius/status/403629667007332352
inesochoa|2013-11-17 15:33|0|0|"@nasshha gracias a ti y espero vertí pronto, buen viaje!!"||@nasshha||"402081981376106496"|https://twitter.com/inesochoa/status/402081981376106496
martaanitua25|2013-11-12 13:11|0|0|"Me encanta el nuevo anuncio de verti que gracia"||||"400234403630022657"|https://twitter.com/martaanitua25/status/400234403630022657
x_backto505_x|2013-10-09 16:34|0|0|"Que gracia me hace el anuncio de Verti seguros que le han tapado con un piiii la palabra culo JAJAJAJAJAJAJAJA"||||"387949312623521792"|https://twitter.com/x_backto505_x/status/387949312623521792
blacckccats|2013-10-08 15:49|0|0|"Que gracia me hace el gato mojao de Verti"||||"387575433933643776"|https://twitter.com/blacckccats/status/387575433933643776
Aroa003|2013-10-07 21:53|0|0|"Alguien seria capaz de explicarme el anuncio de Verti ? Gracias ."||||"387304639928238080"|https://twitter.com/Aroa003/status/387304639928238080
luciafigueroa32|2013-10-02 19:01|1|0|"@berta_celta Gracias Verti , si meto pa ti jiji"||@berta_celta||"385449510241320960"|https://twitter.com/luciafigueroa32/status/385449510241320960
j_jenniee|2013-10-02 04:55|1|1|"Le dicen a Luis Sánchez Verti Márquez que sigo esperando mi premio. Gracias"||||"385236676018061314"|https://twitter.com/j_jenniee/status/385236676018061314
vertiseguros|2013-09-26 23:34|0|1|"Mensaje de Verti para los que penséis que acabáis de ver a Pitbull, era Juan Magán. Gracias ."||||"383343874477158400"|https://twitter.com/vertiseguros/status/383343874477158400
14Isidro|2013-09-24 13:25|0|0|"@jesusv10 jajaja estamos los dos igual,tu fuiste importante cuando hacias rimas y ahora te has evaporado jajaja muchas gracias un beso verti"||@jesusv10||"382465895563821056"|https://twitter.com/14Isidro/status/382465895563821056
GemaSur|2013-09-22 18:25|0|0|"Muchas gracias a todos por contarme vuestras experiencias con Verti y Linea Directa. ;*"||||"381816525822656512"|https://twitter.com/GemaSur/status/381816525822656512
EstebanPerdigon|2013-09-19 15:02|0|0|"@TaniaFral siiii!!! Gracias ^^ cuandi te marcharis? Que yo quieri verti !"||@TaniaFral||"380678308427751424"|https://twitter.com/EstebanPerdigon/status/380678308427751424
vertiseguros|2013-09-19 10:28|0|2|"Otra persona más, DESPIERTA gracias a Verti . #MisiónCumplida charancharáán. @ali_pc pic.twitter.com/FavuQtViAi"||@ali_pc|#Misi|"380609203489878016"|https://twitter.com/vertiseguros/status/380609203489878016
Nubia3018|2013-08-30 06:39|0|0|"@soloM4r1 Mari, gracias . La alegría ha sido inmensa. No me lo esperaba, me tomaste de sorpresa, vertí lagrimas pero de felicidad. Hermoso."||@soloM4r1||"373303980752777216"|https://twitter.com/Nubia3018/status/373303980752777216
Wiyogonzalez|2013-08-29 16:04|0|0|"@emergenciaAMVA @Areametropol @MLaEstrella Muchas gracias por la oportuna respuesta. Segurame/ es un verti / x bache y el color ya se diluyó"||@emergenciaAMVA @Areametropol @MLaEstrella||"373083620598362113"|https://twitter.com/Wiyogonzalez/status/373083620598362113
VerticDH|2013-08-29 10:27|1|0|"Dos trotamundos en bicicleta realizaron ayer una de sus paradas en Verti 'C Gracias por vuestra visita pic.twitter.com/AYpoo3jYch"||||"372998968017313793"|https://twitter.com/VerticDH/status/372998968017313793
Hommie06|2013-08-23 20:21|0|0|"Estar pegado al face si paga!! Gracias Verti !!!! http:// fb.me/2QeUf9oji"||||"370974153979232257"|https://twitter.com/Hommie06/status/370974153979232257
hbrth_jrz|2013-08-22 02:48|0|0|"@mrbekatter * gracias por viajar en " verti airlines" esperamos que su paseo relámpago a "mortal land" haya sido de su agrado*"||@mrbekatter||"370346606060904448"|https://twitter.com/hbrth_jrz/status/370346606060904448
Wiyogonzalez|2013-08-21 15:30|0|0|"@Corantioquia muchas gracias por la info. El verti / q denuncie caía al río al frente d la estación Ayurá sobre autopista sur @Areametropol"||@Corantioquia @Areametropol||"370176003794280448"|https://twitter.com/Wiyogonzalez/status/370176003794280448
AVilllalba|2013-08-21 02:09|0|0|"@SofiiVerti holaaa verti !!! Muchisimas gracias !! Ya vamos a ir a oran para que festejemos bien jajaja."||@SofiiVerti||"369974382137204736"|https://twitter.com/AVilllalba/status/369974382137204736
Wiyogonzalez|2013-08-21 00:21|0|0|"Muchas gracias @Areametropol por la atención prestada, hace poco hice una denuncia por un verti / d color, no se en que quedo. @Corantioquia"||@Areametropol @Corantioquia||"369947327399985152"|https://twitter.com/Wiyogonzalez/status/369947327399985152
Natita_FerM|2013-07-30 07:32|0|0|"@DiieGoMaciias jajajajaja ya sabes amigo #verti jajajaja mi mopri esta despierto las 24 horas del dia gracias a la #espol"||@DiieGoMaciias|#verti #espol|"362083252435025921"|https://twitter.com/Natita_FerM/status/362083252435025921
jddambri|2013-07-26 15:45|0|0|"go@canal13 gracias adios no vi vérti"||@canal13||"360757737308684288"|https://twitter.com/jddambri/status/360757737308684288
quintiquinta_94|2013-07-20 17:25|1|0|"Muchas gracias marrrchá @estrellawiwilus !!! T acuerdas cuando verti el agua y m fui corriend? jaaja nunca se t va a olvidar ajaja TEQUIERO"||@estrellawiwilus||"358608555332476928"|https://twitter.com/quintiquinta_94/status/358608555332476928
marianagarza70|2013-07-13 07:34|1|2|"“@veritho0ds: " @MentirParaVivir : WOW MUY BUENA ESCENA DE @marianagarza70 Y @SebastianSBTV #Mentirparavivr " SON.GENIALES!!!” // GRACIAS VERTI"||@veritho0ds @MentirParaVivir @marianagarza70 @SebastianSBTV|#Mentirparavivr|"355923174472429569"|https://twitter.com/marianagarza70/status/355923174472429569
ChellePL|2013-07-05 04:36|0|0|"@KarenSanz26 y gracias por las indirectas en tus tweets, se nota que soy insignificante ;) bye, me saludas a Erick, Eduardo, Verti y etc."||@KarenSanz26||"352979326133743616"|https://twitter.com/ChellePL/status/352979326133743616
gabrielchiron|2013-07-04 12:43|0|1|"Con los datos que nos has facilitado no podemos asegurarte. Gracias por confiar en Verti Seguros. CABRONES ¬¬"||||"352739476658851840"|https://twitter.com/gabrielchiron/status/352739476658851840
javier_pachecoo|2013-06-26 15:13|0|0|"@AlberMusicologo muchas gracias verti !Jaja no sé como te habrá dao tiempo de felicitarme estando tan ocupado aprendiendote vídeos!Jaja tktkt"||@AlberMusicologo||"349878038793699330"|https://twitter.com/javier_pachecoo/status/349878038793699330
senaidag14|2013-06-24 07:14|0|0|"Hoy Si me di, verti gracias adiós por otro día más ,"||||"349032883945631746"|https://twitter.com/senaidag14/status/349032883945631746
elisazf|2013-06-13 17:22|0|0|"Me hacen gracia los anuncios de verti"||||"345199499892899842"|https://twitter.com/elisazf/status/345199499892899842
Acoma13|2013-06-12 07:49|1|1|"Alguien sabe por que en el anuncio de VERTI dicen DES-FRUTA???? No tiene para nada de gracia ..."||||"344692810907262976"|https://twitter.com/Acoma13/status/344692810907262976
